customer_id,email,first_name,middle_initial,last_name,phone,signup_date,last_purchase_date,last_login_date,customer_tier,region,acquisition_channel,gender,age_bracket,top_category,total_revenue,avg_order_value,total_orders,site_visits_30d,emails_opened_30d,cart_abandons,items_in_wishlist,customer_lifetime_days,recency_days,email_subscribed,sms_subscribed,premium_member,at_risk_churn
C0756,karen.carter756@email.com,Karen,M,Carter,,2024-01-20,2024-03-09,2024-02-26,Bronze,West,,Other,25-34,Electronics,107.41,107.41,1,16,25,0,12,56,7,FALSE,FALSE,FALSE,FALSE
C0757,michelle.martin757@email.com,Michelle,H,Martin,555-5579,2021-06-14,2024-01-18,2024-02-24,Silver,Northeast,Direct,Other,25-34,Beauty,3788.75,151.55,25,26,10,0,4,1006,58,FALSE,FALSE,FALSE,FALSE
C0758,george.campbell758@email.com,George,B,Campbell,555-7632,2023-04-04,2023-10-05,2023-12-09,Silver,West,Paid Search,Other,18-24,Clothing,1702.14,154.74,11,44,13,4,8,347,163,TRUE,FALSE,FALSE,TRUE
C0759,donna.moore759@email.com,Donna,,Moore,555-1942,2022-06-28,2024-02-21,2024-03-07,Gold,Southwest,Social,Other,65+,Home,7906.5,188.25,42,21,10,3,9,627,24,TRUE,FALSE,FALSE,FALSE
C0760,laura.robinson760@email.com,Laura,D,Robinson,555-3962,2022-03-21,2024-01-17,2024-03-03,Silver,Southeast,Referral,F,45-54,Electronics,3281.0,164.05,20,25,12,5,15,726,59,TRUE,TRUE,FALSE,FALSE
C0761,amanda.anderson761@email.com,Amanda,,Anderson,555-3594,2023-09-13,2023-12-21,2024-01-29,Silver,Midwest,Organic,Prefer not to say,55-64,Books,1049.79,149.97,7,25,19,0,7,185,86,TRUE,FALSE,FALSE,TRUE
C0762,laura.hill762@email.com,Laura,E,Hill,555-3078,2022-02-05,2024-01-28,2024-02-15,Gold,West,Organic,Prefer not to say,45-54,Beauty,6329.92,197.81,32,66,37,4,4,770,48,FALSE,TRUE,TRUE,FALSE
C0763,melissa.nguyen763@email.com,Melissa,G,Nguyen,555-3787,2023-04-21,2024-02-23,2024-02-24,Silver,West,Direct,Prefer not to say,55-64,Home,2555.41,196.57,13,24,21,2,2,330,22,TRUE,FALSE,FALSE,FALSE
C0764,sandra.lewis764@email.com,Sandra,S,Lewis,555-3816,2020-02-06,2024-02-09,2024-03-10,Gold,Northeast,Referral,Other,25-34,Beauty,11537.28,240.36,48,39,15,4,16,1500,36,TRUE,FALSE,TRUE,FALSE
C0765,matthew.roberts765@email.com,Matthew,K,Roberts,555-7736,2021-01-21,2024-02-06,2024-02-22,Silver,Southwest,,Prefer not to say,45-54,Beauty,4525.25,196.75,23,24,13,4,2,1150,39,FALSE,FALSE,FALSE,FALSE
C0766,christopher.thompson766@email.com,Christopher,B,Thompson,555-6919,2022-05-31,2024-02-10,2024-02-25,Bronze,Southwest,Referral,M,25-34,Sports,431.82,71.97,6,33,15,1,7,655,35,TRUE,TRUE,FALSE,FALSE
C0767,timothy.williams767@email.com,Timothy,A,Williams,555-3352,2022-08-02,2024-02-11,2024-02-22,Silver,West,Email,M,25-34,Clothing,4299.02,195.41,22,28,12,3,6,592,34,FALSE,TRUE,FALSE,FALSE
C0768,ryan.garcia768@email.com,Ryan,P,Garcia,555-4652,2023-10-10,2023-12-03,2024-01-11,Bronze,Southeast,Email,Other,45-54,Books,204.3,102.15,2,24,12,1,13,158,104,FALSE,FALSE,FALSE,TRUE
C0769,linda.harris769@email.com,Linda,P,Harris,555-1518,2022-05-14,2024-03-14,2024-03-13,Gold,West,Paid Search,Prefer not to say,35-44,Books,7731.2,241.6,32,63,27,0,15,672,2,TRUE,TRUE,TRUE,FALSE
C0770,patricia.hernandez770@email.com,Patricia,H,Hernandez,555-5368,2021-07-01,2024-03-05,2024-03-04,Bronze,Midwest,Email,F,25-34,Sports,1745.4,87.27,20,23,22,4,14,989,11,FALSE,FALSE,FALSE,FALSE
C0771,christopher.rivera771@email.com,Christopher,G,Rivera,555-5361,2020-05-09,2024-01-26,2024-02-26,Gold,Northeast,Paid Search,M,45-54,Sports,7470.67,201.91,37,17,20,5,6,1407,50,FALSE,FALSE,FALSE,FALSE
C0772,christopher.hall772@email.com,Christopher,K,Hall,555-7726,2024-02-18,2024-02-22,2024-02-16,Bronze,Southwest,Email,M,25-34,Sports,83.1,83.1,1,39,22,6,12,27,23,TRUE,FALSE,FALSE,FALSE
C0773,anthony.baker773@email.com,Anthony,C,Baker,555-9479,2023-06-01,2024-01-22,2024-02-27,Silver,Southeast,Email,M,18-24,Beauty,1200.16,150.02,8,25,9,5,9,289,54,TRUE,FALSE,FALSE,FALSE
C0774,charles.campbell774@email.com,Charles,J,Campbell,555-9342,2021-05-18,2024-02-18,2024-03-02,Bronze,West,Organic,M,55-64,Home,1755.93,103.29,17,18,25,1,4,1033,27,FALSE,FALSE,FALSE,FALSE
C0775,jennifer.nelson775@email.com,Jennifer,L,Nelson,555-6398,2023-10-16,2024-03-14,2024-02-21,Silver,Midwest,Direct,Prefer not to say,65+,Books,913.56,152.26,6,34,24,6,9,152,2,FALSE,FALSE,FALSE,FALSE
C0776,barbara.davis776@email.com,Barbara,B,Davis,555-7923,2023-12-04,2024-02-07,2024-02-26,Silver,West,Referral,F,55-64,Home,604.84,151.21,4,33,8,3,5,103,38,TRUE,FALSE,FALSE,FALSE
C0777,charles.torres777@email.com,Charles,L,Torres,555-4343,2021-04-22,2024-02-01,2024-02-23,Silver,Southeast,Social,Prefer not to say,65+,Beauty,2852.64,158.48,18,15,14,5,13,1059,44,TRUE,FALSE,FALSE,FALSE
C0778,david.jackson778@email.com,David,P,Jackson,555-7232,2023-05-11,2024-02-02,2024-02-19,Bronze,Southeast,Direct,M,65+,Beauty,420.6,70.1,6,22,25,4,13,310,43,TRUE,TRUE,FALSE,FALSE
C0779,steven.mitchell779@email.com,Steven,P,Mitchell,555-1091,2022-03-02,2024-01-26,2024-02-26,Silver,West,Organic,M,25-34,Sports,4291.5,171.66,25,18,20,5,15,745,50,FALSE,FALSE,FALSE,FALSE
C0780,david.young780@email.com,David,,Young,555-3557,2022-04-24,2024-02-11,2024-03-10,Silver,Southeast,Social,M,35-44,Sports,5332.5,177.75,30,42,10,3,4,692,34,FALSE,FALSE,FALSE,FALSE
C0781,donna.johnson781@email.com,Donna,A,Johnson,555-9459,2022-11-05,2024-02-14,2024-03-03,Gold,Northeast,Organic,Other,25-34,Electronics,6125.1,180.15,34,38,20,6,3,497,31,TRUE,TRUE,FALSE,FALSE
C0782,david.adams782@email.com,David,F,Adams,555-7902,2021-02-02,2024-01-28,2024-02-21,Gold,Southeast,Direct,Prefer not to say,35-44,Clothing,8120.52,225.57,36,31,23,0,3,1138,48,TRUE,FALSE,FALSE,FALSE
C0783,sarah.johnson783@email.com,Sarah,E,Johnson,555-8512,2022-01-15,2024-02-26,2024-03-08,Bronze,Midwest,,Prefer not to say,35-44,Clothing,925.7,92.57,10,35,22,0,4,791,19,TRUE,TRUE,FALSE,FALSE
C0784,paul.king784@email.com,Paul,W,King,555-7016,2021-07-24,2024-03-06,2024-03-09,Gold,Northeast,Email,Prefer not to say,55-64,Beauty,10588.28,230.18,46,31,19,2,13,966,10,FALSE,TRUE,FALSE,FALSE
C0785,kenneth.hill785@email.com,Kenneth,,Hill,555-6085,2023-03-07,2024-02-15,2024-02-15,Gold,Southeast,Email,Prefer not to say,55-64,Beauty,2893.8,192.92,15,19,8,3,8,375,30,TRUE,FALSE,FALSE,FALSE
C0786,donna.carter786@email.com,Donna,W,Carter,555-6252,2023-02-06,2024-03-12,2024-02-28,Gold,West,Organic,F,35-44,Clothing,4827.75,193.11,25,24,11,1,6,404,4,FALSE,FALSE,FALSE,FALSE
C0787,deborah.flores787@email.com,Deborah,,Flores,555-7593,2020-01-21,2024-02-02,2024-03-08,Bronze,West,,F,35-44,Electronics,718.34,102.62,7,38,10,6,6,1516,43,FALSE,FALSE,FALSE,FALSE
C0788,thomas.wright788@email.com,Thomas,S,Wright,555-9905,2022-08-20,2024-02-23,2024-02-18,Bronze,Southwest,Email,M,55-64,Home,1091.86,77.99,14,25,12,0,10,574,22,TRUE,FALSE,FALSE,FALSE
C0789,elizabeth.green789@email.com,Elizabeth,W,Green,555-1556,2023-08-22,2024-02-14,2024-03-11,Platinum,Midwest,Organic,Other,35-44,Clothing,6008.94,333.83,18,35,46,1,21,207,31,TRUE,FALSE,TRUE,FALSE
C0790,patricia.taylor790@email.com,Patricia,F,Taylor,555-2188,2023-09-06,2023-11-04,2023-11-23,Bronze,Midwest,Direct,Other,55-64,Beauty,217.77,72.59,3,26,9,1,8,192,133,TRUE,TRUE,FALSE,TRUE
C0791,kenneth.gonzalez791@email.com,Kenneth,G,Gonzalez,555-1660,2021-01-23,2024-03-07,2024-02-20,Bronze,Northeast,Email,M,45-54,Home,1123.3,112.33,10,15,22,5,10,1148,9,TRUE,FALSE,FALSE,FALSE
C0792,edward.roberts792@email.com,Edward,S,Roberts,555-6853,2020-07-02,2024-03-15,2024-03-04,Silver,Northeast,Email,M,35-44,Home,3589.84,156.08,23,41,10,4,14,1353,1,TRUE,FALSE,FALSE,FALSE
C0793,betty.harris793@email.com,Betty,D,Harris,555-1768,2023-08-17,2024-03-14,2024-02-20,Bronze,West,Organic,Prefer not to say,55-64,Home,352.85,70.57,5,43,17,0,10,212,2,TRUE,FALSE,FALSE,FALSE
C0794,donna.sanchez794@email.com,Donna,F,Sanchez,555-1653,2021-05-03,2024-02-17,2024-02-22,Silver,Southeast,Email,F,25-34,Clothing,4473.3,172.05,26,37,18,0,8,1048,28,FALSE,FALSE,FALSE,FALSE
C0795,gary.gonzalez795@email.com,Gary,R,Gonzalez,555-1338,2022-10-27,2024-02-10,2024-02-18,Platinum,Midwest,Organic,M,18-24,Clothing,17831.7,396.26,45,20,14,3,16,506,35,TRUE,FALSE,FALSE,FALSE
C0796,stephanie.sanchez796@email.com,Stephanie,D,Sanchez,555-5516,2023-02-07,2024-02-06,2024-02-16,Bronze,Southwest,Social,F,65+,Books,246.15,82.05,3,29,13,1,2,403,39,TRUE,TRUE,FALSE,FALSE
C0797,mary.mitchell797@email.com,Mary,B,Mitchell,555-3254,2023-08-04,2024-03-07,2024-02-17,Gold,West,Organic,Other,35-44,Clothing,2772.48,231.04,12,60,34,4,12,225,9,TRUE,TRUE,TRUE,FALSE
C0798,william.carter798@email.com,William,W,Carter,555-3125,2022-02-04,2024-02-21,2024-03-14,Silver,Northeast,Email,M,35-44,Electronics,2572.38,142.91,18,27,20,1,8,771,24,TRUE,FALSE,FALSE,FALSE
C0799,james.wilson799@email.com,James,D,Wilson,555-1961,2024-02-26,2024-02-21,2024-03-08,Bronze,Southeast,Organic,M,18-24,Sports,71.17,71.17,1,39,19,4,9,19,24,FALSE,FALSE,FALSE,FALSE
C0800,william.walker800@email.com,William,S,Walker,555-6270,2021-06-11,2023-11-06,2024-01-31,Gold,Midwest,Referral,M,25-34,Beauty,7988.4,199.71,40,31,10,0,10,1009,131,FALSE,FALSE,FALSE,TRUE
C0801,donna.thompson801@email.com,Donna,N,Thompson,555-3750,2023-05-07,2024-03-07,2024-03-06,Silver,Northeast,Direct,Other,25-34,Sports,1288.26,143.14,9,40,21,0,14,314,9,TRUE,TRUE,FALSE,FALSE
C0802,michael.rodriguez802@email.com,Michael,C,Rodriguez,555-6982,2020-02-25,2024-02-08,2024-03-14,Bronze,Midwest,,Prefer not to say,25-34,Beauty,896.72,81.52,11,25,21,0,7,1481,37,TRUE,TRUE,FALSE,FALSE
C0803,jacob.nguyen803@email.com,Jacob,N,Nguyen,555-6986,2021-03-13,2024-02-17,2024-02-21,Bronze,Southwest,Email,Other,35-44,Beauty,1289.55,85.97,15,44,24,5,11,1099,28,FALSE,FALSE,FALSE,FALSE
C0804,joshua.thomas804@email.com,Joshua,L,Thomas,555-9108,2021-06-24,2024-03-10,2024-02-27,Silver,Northeast,Paid Search,M,18-24,Beauty,5043.6,168.12,30,37,23,6,9,996,6,TRUE,FALSE,FALSE,FALSE
C0805,patricia.thomas805@email.com,Patricia,E,Thomas,555-8848,2021-03-11,2024-02-03,2024-03-10,Gold,Southeast,Direct,Prefer not to say,25-34,Clothing,7194.92,189.34,38,40,33,2,16,1101,42,TRUE,TRUE,TRUE,FALSE
C0806,nancy.martinez806@email.com,Nancy,,Martinez,555-3987,2020-02-14,2023-11-02,2023-12-10,Silver,Southwest,Social,Other,18-24,Beauty,2766.24,153.68,18,21,17,3,12,1492,135,TRUE,FALSE,FALSE,TRUE
C0807,sandra.thompson807@email.com,Sandra,N,Thompson,,2022-06-25,2024-02-04,2024-02-21,Bronze,Southwest,Email,Other,25-34,Clothing,457.32,76.22,6,21,12,1,14,630,41,FALSE,FALSE,FALSE,FALSE
C0808,donald.mitchell808@email.com,Donald,B,Mitchell,555-7583,2021-09-03,2023-12-11,2024-02-05,Gold,Southwest,Social,M,65+,Home,8489.88,235.83,36,51,36,4,9,925,96,TRUE,TRUE,TRUE,TRUE
C0809,laura.allen809@email.com,Laura,P,Allen,555-7010,2022-11-02,2024-02-12,2024-02-23,Bronze,Southwest,Social,F,45-54,Books,1279.98,98.46,13,16,15,5,8,500,33,FALSE,FALSE,FALSE,FALSE
C0810,daniel.nguyen810@email.com,Daniel,L,Nguyen,555-4422,2020-08-01,2024-02-05,2024-02-16,Silver,Midwest,Direct,M,25-34,Clothing,6287.49,190.53,33,37,24,3,2,1323,40,TRUE,FALSE,FALSE,FALSE
C0811,michelle.lewis811@email.com,Michelle,E,Lewis,555-4644,2023-04-24,2024-02-23,2024-03-08,Bronze,Northeast,Email,Prefer not to say,45-54,Books,544.95,77.85,7,17,11,2,11,327,22,TRUE,TRUE,FALSE,FALSE
C0812,barbara.gonzalez812@email.com,Barbara,T,Gonzalez,555-5983,2022-10-16,2024-02-10,2024-02-24,Bronze,West,Social,F,18-24,Sports,751.31,107.33,7,19,12,1,9,517,35,TRUE,FALSE,FALSE,FALSE
C0813,mark.rivera813@email.com,Mark,,Rivera,555-5184,2023-03-24,2024-02-27,2024-02-26,Silver,West,Organic,M,55-64,Books,2578.55,198.35,13,25,24,3,12,358,18,FALSE,FALSE,FALSE,FALSE
C0814,susan.clark814@email.com,Susan,B,Clark,555-1972,2023-03-21,2024-02-11,2024-03-03,Gold,Midwest,Social,F,18-24,Clothing,3888.96,243.06,16,42,24,1,13,361,34,TRUE,FALSE,TRUE,FALSE
C0815,mary.lewis815@email.com,Mary,A,Lewis,,2022-12-08,2024-03-11,2024-02-20,Silver,Midwest,,Other,25-34,Clothing,3390.24,161.44,21,19,13,2,15,464,5,TRUE,FALSE,FALSE,FALSE
C0816,laura.scott816@email.com,Laura,A,Scott,555-4823,2021-10-13,2024-03-04,2024-03-14,Gold,Northeast,Direct,Prefer not to say,55-64,Home,6706.5,223.55,30,44,14,4,12,885,12,FALSE,FALSE,FALSE,FALSE
C0817,kevin.moore817@email.com,Kevin,G,Moore,555-1198,2023-04-10,2024-03-02,2024-03-04,Silver,Northeast,Organic,M,45-54,Clothing,2927.4,195.16,15,23,18,1,10,341,14,TRUE,FALSE,FALSE,FALSE
C0818,donna.sanchez818@email.com,Donna,S,Sanchez,555-9346,2020-01-30,2024-02-28,2024-03-07,Silver,Northeast,Organic,Other,35-44,Sports,4832.5,193.3,25,19,21,0,4,1507,17,TRUE,FALSE,FALSE,FALSE
C0819,lisa.wright819@email.com,Lisa,A,Wright,555-6114,2020-11-10,2024-01-28,2024-03-07,Bronze,Southeast,Referral,F,55-64,Beauty,674.32,84.29,8,36,17,0,10,1222,48,FALSE,FALSE,FALSE,FALSE
C0820,rebecca.flores820@email.com,Rebecca,T,Flores,555-9426,2021-07-20,2024-02-27,2024-03-10,Bronze,Midwest,Paid Search,F,18-24,Sports,1949.76,108.32,18,38,25,3,13,970,18,TRUE,FALSE,FALSE,FALSE
C0821,dorothy.smith821@email.com,Dorothy,F,Smith,555-4500,2023-09-07,2024-02-23,2024-02-26,Platinum,West,Email,F,25-34,Clothing,5863.47,344.91,17,50,15,2,19,191,22,TRUE,FALSE,FALSE,FALSE
C0822,sandra.mitchell822@email.com,Sandra,S,Mitchell,555-9234,2023-04-01,2024-01-30,2024-02-27,Bronze,West,Email,F,45-54,Sports,415.88,103.97,4,28,18,6,6,350,46,FALSE,FALSE,FALSE,FALSE
C0823,ashley.taylor823@email.com,Ashley,,Taylor,555-7893,2022-10-13,2024-02-06,2024-03-14,Bronze,West,Direct,Other,65+,Books,679.28,97.04,7,17,19,4,3,520,39,TRUE,FALSE,FALSE,FALSE
C0824,betty.torres824@email.com,Betty,J,Torres,555-8262,2022-04-21,2024-03-10,2024-02-27,Bronze,Southeast,Direct,F,55-64,Beauty,359.72,89.93,4,44,8,5,15,695,6,FALSE,FALSE,FALSE,FALSE
C0825,deborah.nelson825@email.com,Deborah,D,Nelson,555-3192,2020-02-24,2024-02-07,2024-02-27,Silver,Southeast,Direct,Prefer not to say,55-64,Beauty,3437.82,190.99,18,33,12,1,9,1482,38,TRUE,FALSE,FALSE,FALSE
C0826,betty.martin826@email.com,Betty,R,Martin,555-4974,2024-01-01,2024-01-24,2024-02-29,Bronze,Southeast,Direct,Prefer not to say,25-34,Electronics,95.55,95.55,1,21,18,2,13,75,52,TRUE,FALSE,FALSE,FALSE
C0827,george.thompson827@email.com,George,L,Thompson,555-1536,2022-01-02,2024-02-10,2024-03-09,Bronze,Northeast,Email,Other,18-24,Electronics,701.26,100.18,7,23,9,2,7,804,35,TRUE,TRUE,FALSE,FALSE
C0828,cynthia.anderson828@email.com,Cynthia,L,Anderson,555-4251,2022-03-31,2024-02-10,2024-03-14,Silver,Midwest,Direct,F,35-44,Home,3783.0,189.15,20,33,22,6,9,716,35,FALSE,TRUE,FALSE,FALSE
C0829,jennifer.jackson829@email.com,Jennifer,S,Jackson,555-5807,2020-02-20,2024-02-22,2024-02-26,Platinum,Southeast,Direct,Prefer not to say,65+,Home,15916.0,318.32,50,39,31,3,6,1486,23,FALSE,FALSE,FALSE,FALSE
C0830,steven.miller830@email.com,Steven,W,Miller,555-4414,2023-12-26,2024-01-28,2024-03-04,Bronze,Midwest,Referral,Prefer not to say,45-54,Beauty,116.09,116.09,1,20,17,0,8,81,48,TRUE,FALSE,FALSE,FALSE
C0831,steven.wilson831@email.com,Steven,N,Wilson,555-5171,2022-03-07,2024-02-23,2024-03-15,Bronze,Northeast,Organic,M,45-54,Sports,702.72,87.84,8,44,11,3,3,740,22,FALSE,FALSE,FALSE,FALSE
C0832,brian.jackson832@email.com,Brian,D,Jackson,555-5912,2021-07-14,2024-02-04,2024-03-08,Gold,Northeast,Email,M,65+,Books,9407.05,200.15,47,60,18,2,12,976,41,FALSE,FALSE,TRUE,FALSE
C0833,kenneth.mitchell833@email.com,Kenneth,N,Mitchell,555-4066,2020-08-26,2024-01-17,2024-03-08,Silver,Northeast,Paid Search,M,25-34,Clothing,5455.69,175.99,31,17,8,1,7,1298,59,TRUE,FALSE,FALSE,FALSE
C0834,karen.hill834@email.com,Karen,C,Hill,555-4420,2024-01-25,2024-01-23,2024-03-03,Bronze,West,Paid Search,Other,35-44,Electronics,94.41,94.41,1,17,18,1,12,51,53,TRUE,FALSE,FALSE,FALSE
C0835,kevin.clark835@email.com,Kevin,P,Clark,555-3295,2022-02-10,2024-02-07,2024-02-20,Gold,Southwest,Social,Prefer not to say,18-24,Beauty,9941.4,220.92,45,52,30,2,18,765,38,TRUE,TRUE,TRUE,FALSE
C0836,james.wilson836@email.com,James,W,Wilson,555-3931,2024-03-01,2024-03-01,2024-03-13,Gold,Southwest,Direct,M,18-24,Beauty,189.85,189.85,1,49,12,1,13,15,15,TRUE,TRUE,TRUE,FALSE
C0837,kenneth.hill837@email.com,Kenneth,E,Hill,555-2875,2021-06-17,2024-02-12,2024-03-09,Gold,Midwest,Organic,Prefer not to say,18-24,Sports,7209.72,200.27,36,43,34,3,12,1003,33,TRUE,FALSE,TRUE,FALSE
C0838,jennifer.martin838@email.com,Jennifer,C,Martin,555-2063,2021-05-27,2024-02-04,2024-02-28,Bronze,Midwest,Organic,F,45-54,Books,2031.4,101.57,20,29,11,0,11,1024,41,TRUE,FALSE,FALSE,FALSE
C0839,william.lewis839@email.com,William,G,Lewis,555-2181,2022-02-01,2024-01-17,2024-02-18,Platinum,Northeast,Paid Search,M,18-24,Sports,17353.26,340.26,51,68,35,2,3,774,59,TRUE,TRUE,TRUE,FALSE
C0840,mary.williams840@email.com,Mary,,Williams,,2021-10-16,2024-03-01,2024-02-17,Gold,Southeast,,Prefer not to say,45-54,Clothing,9736.02,231.81,42,28,24,0,3,882,15,FALSE,TRUE,TRUE,FALSE
C0841,david.baker841@email.com,David,B,Baker,555-2865,2021-03-01,2024-02-28,2024-03-05,Bronze,Midwest,Paid Search,M,35-44,Clothing,1050.7,75.05,14,18,14,1,5,1111,17,FALSE,FALSE,FALSE,FALSE
C0842,kevin.martin842@email.com,Kevin,P,Martin,555-3838,2021-06-24,2024-01-18,2024-02-17,Silver,West,Direct,Prefer not to say,35-44,Clothing,4441.37,143.27,31,39,22,5,12,996,58,FALSE,FALSE,FALSE,FALSE
C0843,melissa.anderson843@email.com,Melissa,C,Anderson,555-3909,2022-02-24,2024-03-09,2024-03-07,Platinum,Southeast,Referral,Prefer not to say,65+,Books,24342.5,374.5,65,60,17,2,15,751,7,TRUE,FALSE,TRUE,FALSE
C0844,karen.robinson844@email.com,Karen,J,Robinson,555-7452,2022-06-08,2024-02-26,2024-03-09,Gold,Southwest,Referral,F,25-34,Beauty,8550.14,208.54,41,49,37,1,19,647,19,FALSE,FALSE,TRUE,FALSE
C0845,matthew.young845@email.com,Matthew,,Young,555-7854,2021-02-06,2023-10-15,2023-12-09,Gold,West,Referral,M,55-64,Beauty,8299.2,218.4,38,54,12,2,21,1134,153,TRUE,FALSE,TRUE,TRUE
C0846,donald.miller846@email.com,Donald,H,Miller,555-9193,2020-06-19,2024-03-09,2024-03-07,Bronze,Southwest,Direct,M,18-24,Clothing,904.64,82.24,11,37,13,6,15,1366,7,TRUE,FALSE,FALSE,FALSE
C0847,kimberly.moore847@email.com,Kimberly,D,Moore,555-3006,2021-08-07,2024-02-22,2024-02-20,Silver,Southeast,Email,Prefer not to say,25-34,Beauty,4820.85,178.55,27,35,13,3,15,952,23,TRUE,FALSE,FALSE,FALSE
C0848,thomas.clark848@email.com,Thomas,J,Clark,555-2309,2023-09-29,2024-02-06,2024-03-12,Bronze,Northeast,Referral,M,18-24,Electronics,372.04,93.01,4,43,25,1,5,169,39,TRUE,FALSE,FALSE,FALSE
C0849,michelle.campbell849@email.com,Michelle,J,Campbell,555-1555,2020-06-15,2024-01-11,2023-12-05,Bronze,Northeast,Organic,Prefer not to say,45-54,Beauty,1125.72,93.81,12,36,16,4,14,1370,65,TRUE,FALSE,FALSE,TRUE
C0850,patricia.jones850@email.com,Patricia,W,Jones,,2022-03-31,2024-03-08,2024-03-03,Bronze,Northeast,Referral,F,18-24,Clothing,1461.46,112.42,13,31,25,6,8,716,8,FALSE,FALSE,FALSE,FALSE
C0851,daniel.davis851@email.com,Daniel,G,Davis,555-6392,2021-09-11,2024-03-10,2024-03-05,Silver,Northeast,Organic,Other,25-34,Clothing,3145.07,165.53,19,30,11,1,10,917,6,FALSE,TRUE,FALSE,FALSE
C0852,kenneth.hall852@email.com,Kenneth,A,Hall,555-5971,2022-08-08,2024-02-17,2024-02-29,Gold,Southwest,Email,M,25-34,Electronics,5989.5,239.58,25,45,15,4,16,586,28,TRUE,TRUE,TRUE,FALSE
C0853,emily.garcia853@email.com,Emily,,Garcia,555-5942,2023-06-12,2024-03-12,2024-03-02,Platinum,Southeast,Email,F,55-64,Books,6909.76,314.08,22,72,29,0,13,278,4,TRUE,TRUE,TRUE,FALSE
C0854,george.hernandez854@email.com,George,F,Hernandez,555-9140,2024-02-23,2024-02-22,2024-03-02,Bronze,West,Referral,Other,25-34,Electronics,88.16,88.16,1,32,16,4,10,22,23,TRUE,FALSE,FALSE,FALSE
C0855,anthony.miller855@email.com,Anthony,L,Miller,555-6699,2023-09-20,2024-02-21,2024-03-15,Gold,Southwest,,M,18-24,Electronics,2022.03,224.67,9,40,18,4,18,178,24,TRUE,FALSE,TRUE,FALSE
C0856,deborah.nelson856@email.com,Deborah,D,Nelson,555-1083,2022-02-13,2024-02-01,2024-03-07,Silver,Northeast,Referral,Other,25-34,Electronics,19260.43,837.41,23,41,21,3,10,762,44,FALSE,FALSE,FALSE,FALSE
C0857,jeffrey.hernandez857@email.com,Jeffrey,D,Hernandez,555-3643,2020-10-13,2024-03-13,2024-03-15,Bronze,West,Referral,Prefer not to say,18-24,Clothing,699.75,77.75,9,21,19,4,11,1250,3,TRUE,TRUE,FALSE,FALSE
C0858,rebecca.miller858@email.com,Rebecca,H,Miller,555-1486,2021-10-05,2024-02-06,2024-02-20,Bronze,Southeast,Organic,Other,18-24,Electronics,1834.07,96.53,19,18,19,3,10,893,39,TRUE,TRUE,FALSE,FALSE
C0859,thomas.green859@email.com,Thomas,L,Green,555-2264,2023-06-09,2024-02-03,2024-02-28,Bronze,Southeast,,Other,25-34,Beauty,249.39,83.13,3,35,12,4,2,281,42,FALSE,FALSE,FALSE,FALSE
C0860,laura.torres860@email.com,Laura,A,Torres,555-4724,2022-08-09,2024-02-08,2024-03-15,Silver,Midwest,Email,Prefer not to say,35-44,Sports,3012.91,177.23,17,43,15,6,13,585,37,TRUE,FALSE,FALSE,FALSE
C0861,sandra.johnson861@email.com,Sandra,J,Johnson,555-1010,2022-05-08,2024-02-29,2024-03-08,Silver,Southwest,Organic,Other,45-54,Home,2910.23,171.19,17,38,9,3,7,678,16,TRUE,FALSE,FALSE,FALSE
C0862,sandra.ramirez862@email.com,Sandra,,Ramirez,555-2132,2021-09-04,2024-01-26,2024-02-18,Silver,Midwest,Organic,F,55-64,Books,3755.84,170.72,22,20,20,2,6,924,50,TRUE,FALSE,FALSE,FALSE
C0863,jessica.carter863@email.com,Jessica,J,Carter,555-5939,2022-11-15,2024-02-15,2024-03-06,Bronze,Northeast,Email,F,55-64,Books,421.88,105.47,4,27,11,2,10,487,30,FALSE,FALSE,FALSE,FALSE
C0864,joseph.moore864@email.com,Joseph,R,Moore,,2021-03-12,2024-02-27,2024-03-15,Bronze,Southwest,Direct,M,55-64,Beauty,791.46,87.94,9,40,12,4,8,1100,18,FALSE,TRUE,FALSE,FALSE
C0865,steven.hernandez865@email.com,Steven,,Hernandez,555-3571,2023-05-14,2024-02-14,2024-02-17,Bronze,Southeast,Social,M,18-24,Clothing,271.08,90.36,3,22,13,3,8,307,31,FALSE,TRUE,FALSE,FALSE
C0866,jeffrey.anderson866@email.com,Jeffrey,T,Anderson,,2022-12-24,2024-02-13,2024-03-13,Gold,Northeast,Referral,M,65+,Books,3668.2,183.41,20,21,19,4,5,448,32,FALSE,TRUE,FALSE,FALSE
C0867,thomas.sanchez867@email.com,Thomas,L,Sanchez,555-5600,2023-12-04,2024-01-24,2024-03-09,Bronze,Southwest,Email,Prefer not to say,45-54,Sports,140.24,70.12,2,15,17,6,14,103,52,TRUE,TRUE,FALSE,FALSE
C0868,daniel.thompson868@email.com,Daniel,R,Thompson,555-5015,2022-06-28,2024-03-12,2024-03-04,Bronze,Southwest,,M,18-24,Clothing,623.28,103.88,6,30,21,3,13,627,4,TRUE,FALSE,FALSE,FALSE
C0869,jeffrey.rivera869@email.com,Jeffrey,S,Rivera,555-7664,2023-09-18,2024-02-17,2024-03-09,Bronze,Southeast,Organic,M,55-64,Books,73.46,73.46,1,15,20,5,15,180,28,TRUE,TRUE,FALSE,FALSE
